メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備,グレード_fixed,排気量_fixed,車検_fixed,色_fixed,装備_fixed
テスラ,モデル３ 5D 2WD,2021,ＡＴ,48,3L13,5 - すごくきれい,233 ～ 235,2025年02月,スタンダードレンジプラス,,8.2,パール,000 AC NV TV AW SR,,,,,
テスラ,モデルＹ 5D 2WD,2024,ＣＡＴ,8,YL1YT,5 - すごくきれい,393 ～ 396,2025年02月,ベースグレード,,9.5,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,30,3L23B,5 - すごくきれい,269 ～ 273,2025年02月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2023,ＡＴ,28,YL3YPT,5 - すごくきれい,419 ～ 424,2025年02月,パフォーマンス,,8.3,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2022,ＣＡＴ,15,3L13T,3 - 普通,165 ～ 169,2025年02月,ベースグレード,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2019,ＣＡＴ,56,3L23P,4 - きれい,207 ～ 212,2025年02月,,,8.9,赤,000 AC,,,,,
テスラ,モデルＹ 2WD,2023,ＣＡＴ,6,YL1YT,5 - すごくきれい,338 ～ 342,2025年02月,,,8.5,グレー,000 AC AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2022,ＣＡＴ,42,YL3YPT,5 - すごくきれい,368 ～ 371,2025年02月,パフォーマンス,,7.9,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,1,3L23B,5 - すごくきれい,291 ～ 295,2025年02月,ロングレンジ,,,紺,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2020,ＡＴ,21,3L23,5 - すごくきれい,272 ～ 274,2025年02月,,,7.12,白,000 AC NV TV AW 革,,,,,
テスラ,モデルＸ 5D 4WD,2017,ＡＴ,70,4 - きれい,276 ～ 280,nan,2025年02月,７５Ｄ,,8.11,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 4WD,2016,ＡＴ,91,SWL2S2A,4 - きれい,152 ～ 156,2025年02月,Ｐ９０Ｄ,,,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2023,ＡＴ,25,3L23PT,4 - きれい,324 ～ 328,2025年02月,,,8.3,パール,000 AC NV TV AW 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,5,YL1YT,5 - すごくきれい,318 ～ 322,2025年02月,,,7.8,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,16,3L23T,5 - すごくきれい,303 ～ 306,2025年02月,グレーＭ,,7.9,,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,47,3L23,5 - すごくきれい,244 ～ 247,2025年02月,,,8.7,パール,000 AC NV TV SR 革,,,,,
テスラ,モデルＹ 2WD,2023,ＡＴ,18,YL1YT,4 - きれい,305 ～ 310,2025年02月,,,8.5,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,16,3L13B,5 - すごくきれい,240 ～ 243,2025年02月,スタンダードレンジプラス,,8.9,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 4WD,2023,ＣＡＴ,13,YL3YT,5 - すごくきれい,402 ～ 406,2025年02月,,,8.6,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2014,ＡＴ,82,SL1S2A,4 - きれい,130 ～ 134,2025年02月,Ｐ８５ プラス,,7.8,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,67,3L13,4 - きれい,176 ～ 180,2025年02月,スタンダードレンジプラス,,,黒,000 AC NV TV AW,,,,,
テスラ,モデル３ 5D 4WD,2020,ＡＴ,51,3L23P,3 - 普通,191 ～ 193,2025年02月,パフォーマンス,,,グレー,000 AC NV TV AW,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,23,YL1YT,5 - すごくきれい,299 ～ 301,2025年02月,,,7.11,青,000 AC NV TV AW 革,,,,,
テスラ,モデルＳ 5D 4WD,2015,ＡＴ,70,SL2S2A,5 - すごくきれい,209 ～ 215,2025年02月,Ｐ８５Ｄ,,,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,36,3L13,5 - すごくきれい,203 ～ 208,2025年02月,スタンダードレンジプラス,,,パール,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,67,3L23B,5 - すごくきれい,188 ～ 193,2025年02月,ロングレンジ,,,パール,000 AC NV TV AW 革,,,,,
テスラ,モデルＸ 5D 4WD,2017,ＡＴ,51,5 - すごくきれい,299 ～ 303,nan,2025年02月,７５Ｄ,,6.11,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2020,ＡＴ,17,5 - すごくきれい,483 ～ 487,nan,2025年02月,１００Ｄ,,7.12,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,70,3L13,4 - きれい,159 ～ 161,2025年02月,スタンダードレンジプラス,,,パール,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 4WD,2020,ＡＴ,67,3L23,5 - すごくきれい,169 ～ 172,2025年02月,,,,パール,000 AC NV TV AW 革,,,,,
テスラ,モデルＸ 4WD,2017,ＡＴ,22,5 - すごくきれい,467 ～ 471,nan,2025年02月,,,8.5,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,36,3L13T,5 - すごくきれい,264 ～ 266,2025年01月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2017,ＡＴ,89,4 - きれい,360 ～ 363,nan,2025年01月,Ｐ１００Ｄ,,7.8,,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,59,3L23B,5 - すごくきれい,213 ～ 216,2025年01月,ロングレンジ,,8.7,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2022,ＡＴ,16,3L13T,5 - すごくきれい,260 ～ 265,2025年01月,ＲＷＤ,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2020,ＡＴ,19,5 - すごくきれい,420 ～ 424,nan,2025年01月,Ｐ１００Ｄ,,7.7,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2021,ＡＴ,37,3L13,5 - すごくきれい,216 ～ 219,2025年01月,,,8.1,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,17,3L13,5 - すごくきれい,209 ～ 212,2025年01月,スタンダードレンジプラス,,7.7,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,55,3L13,5 - すごくきれい,188 ～ 192,2025年01月,スタンダードプラス,,7.11,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2017,ＣＡＴ,46,3 - 普通,180 ～ 185,nan,2025年01月,75,,8.5,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,35,3L13,5 - すごくきれい,183 ～ 186,2025年01月,スタンダードレンジプラス,,8.2,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,28,3L23,5 - すごくきれい,282 ～ 288,2025年01月,ロングレンジ ＡＷＤ,,8.2,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 4WD,2021,ＡＴ,64,5 - すごくきれい,545 ～ 548,nan,2025年01月,,,8.8,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2014,ＡＴ,92,SL1S2A,4 - きれい,108 ～ 113,2025年01月,Ｐ８５,,7.12,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,8,3L13T,5 - すごくきれい,273 ～ 277,2025年01月,ガンＭ,,7.7,,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2021,ＡＴ,35,3L13,5 - すごくきれい,215 ～ 219,2025年01月,,,8.5,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2023,ＡＴ,29,3L23PT,5 - すごくきれい,328 ～ 334,2025年01月,,,8.1,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＣＡＴ,27,3L23T,5 - すごくきれい,280 ～ 285,2025年01月,,,7.8,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＣＡＴ,26,3L23T,5 - すごくきれい,281 ～ 284,2025年01月,,,7.12,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,80,3L23,5 - すごくきれい,170 ～ 173,2025年01月,,,,パール,000 AC NV TV AW,,,,,
テスラ,モデル３ 4WD,2019,ＡＴ,22,3L23,4 - きれい,189 ～ 193,2025年01月,,,,赤,000 AC NV TV AW SR,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,82,3L23,5 - すごくきれい,168 ～ 174,2025年01月,,,,パール,000 AC NV TV AW,,,,,
テスラ,モデル３ 4WD,2019,ＡＴ,23,3L23,4 - きれい,190 ～ 193,2025年01月,,,,赤,000 AC NV TV AW,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,66,3L13,5 - すごくきれい,168 ～ 171,2025年01月,スタンダードレンジプラス,,,パール,000 AC NV TV AW,,,,,
テスラ,モデルＳ 4WD,2020,ＡＴ,37,5 - すごくきれい,358 ～ 363,nan,2025年01月,,,7.11,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2020,ＡＴ,47,3L23P,5 - すごくきれい,226 ～ 229,2025年01月,パフォーマンス,,,シルバー,000 AC NV TV AW,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,64,YL1YT,5 - すごくきれい,249 ～ 252,2025年01月,,,,パール,000 AC NV TV AW,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,21,3L13,5 - すごくきれい,232 ～ 236,2025年01月,スタンダードレンジプラス,,,黒,000 AC NV TV AW,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,47,3L13,5 - すごくきれい,187 ～ 191,2025年01月,スタンダードレンジプラス,,,パール,000 AC NV TV AW,,,,,
テスラ,モデルＳ 4WD,2020,ＡＴ,42,5 - すごくきれい,357 ～ 361,nan,2025年01月,,,7.11,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 4WD,2020,ＡＴ,41,5 - すごくきれい,358 ～ 362,nan,2025年01月,,,7.10,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,65,3L13,5 - すごくきれい,161 ～ 165,2025年01月,スタンダードレンジプラス,,,グレー,000 AC NV TV AW,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,64,YL1YT,5 - すごくきれい,249 ～ 254,2025年01月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2015,ＣＡＴ,338,SL1SA,3 - 普通,38 ～ 43,2025年01月,85,,,シルバー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,41,3L23T,5 - すごくきれい,249 ～ 253,2025年01月,,,7.2,青,000 AC 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,59,3L13,5 - すごくきれい,164 ～ 166,2025年01月,スタンダードレンジプラス,,,グレー,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,81,3L23P,4 - きれい,210 ～ 214,2025年01月,パフォーマンス,,8.12,ゴールド,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2017,ＡＴ,37,5 - すごくきれい,237 ～ 240,nan,2025年01月,７５Ｄ,,8.2,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,5,3L23B,5 - すごくきれい,272 ～ 276,2025年01月,ロングレンジ,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2023,ＣＡＴ,26,YL3YPT,5 - すごくきれい,419 ～ 422,2025年01月,パフォーマンス,,8.1,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,50,3L23T,5 - すごくきれい,265 ～ 267,2025年01月,,,7.4,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 2WD,2022,ＣＡＴ,14,YL1YT,5 - すごくきれい,323 ～ 329,2025年01月,ベースグレード,,8.1,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2023,ＡＴ,38,3L13T,5 - すごくきれい,214 ～ 217,2025年01月,,,8.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 4WD,2017,ＡＴ,84,5 - すごくきれい,334 ～ 339,nan,2025年01月,,,8.10,白,000 AC NV TV AW SR 革,,,,,
